symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,sharpe,trades,return_pct,dd_pct,win_rate,plateau,neighbors,plateau_ratio,rel_variance,wf_sharpe,wf_oos_is_ratio,wf_passed,wrc_p,wrc_sig,no_lookahead
PENGUUSDT,rsi_bb_mr,sig_be,2,25,2.5,21,2.0,3.5,15.581,38,179413.75,3.32,0.87,true,149,1.000,0.016,0.000,0.000,false,0.4974,false,false
RUNEUSDT,donchian,chan,50,50,2.0,21,2.0,4.0,3.002,53,18021.36,24.02,0.58,false,149,0.497,2.671,0.000,0.000,false,0.4770,false,true
RUNEUSDT,donchian,chan_ts,50,50,2.0,21,2.0,4.0,3.002,53,18021.36,24.02,0.58,false,149,0.497,2.671,0.000,0.000,false,0.4770,false,true
RUNEUSDT,donchian,sig_be,50,50,2.0,21,2.0,4.0,3.002,53,18021.36,24.02,0.58,false,149,0.497,2.671,0.000,0.000,false,0.4770,false,true
RUNEUSDT,dual_momentum,chan,40,40,2.0,10,0.8,3.0,5.146,55,16461.75,7.07,0.49,false,224,0.330,0.339,0.000,0.000,false,0.4812,false,true
RUNEUSDT,dual_momentum,chan_ts,40,40,2.0,10,0.8,3.0,5.146,55,16461.75,7.07,0.49,false,224,0.330,0.339,0.000,0.000,false,0.4812,false,true
RUNEUSDT,dual_momentum,sig_be,40,40,2.0,10,0.8,3.0,5.146,55,16461.75,7.07,0.49,false,224,0.330,0.339,0.000,0.000,false,0.4812,false,true
RUNEUSDT,ema_crossover,chan,10,20,2.0,21,2.0,4.0,-0.326,85,-1950.40,51.31,0.26,false,0,0.000,1.000,-15.603,5.169,false,1.0000,false,true
RUNEUSDT,ema_crossover,chan_ts,10,20,2.0,21,2.0,4.0,-0.326,85,-1950.40,51.31,0.26,false,0,0.000,1.000,-15.603,5.169,false,1.0000,false,true
RUNEUSDT,ema_crossover,sig_be,10,20,2.0,21,2.0,4.0,-0.326,85,-1950.40,51.31,0.26,false,0,0.000,1.000,-15.603,5.169,false,1.0000,false,true
RUNEUSDT,keltner_breakout,chan,25,25,3.0,10,0.8,1.8,7.245,35,41991.25,10.11,0.83,true,149,1.000,0.022,0.000,0.000,false,0.4840,false,false
RUNEUSDT,keltner_breakout,chan_ts,25,25,3.0,10,0.8,1.8,7.245,35,41991.25,10.11,0.83,true,149,1.000,0.022,0.000,0.000,false,0.4840,false,false
RUNEUSDT,keltner_breakout,sig_be,25,25,3.0,10,0.8,1.8,7.245,35,41991.25,10.11,0.83,true,149,1.000,0.022,0.000,0.000,false,0.4840,false,false
RUNEUSDT,supertrend,chan,21,21,3.5,21,2.0,4.0,3.075,38,3326.02,21.92,0.39,true,74,1.000,0.000,0.000,0.000,false,0.4794,false,true
RUNEUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,4.0,3.075,38,3326.02,21.92,0.39,true,74,1.000,0.000,0.000,0.000,false,0.4794,false,true
RUNEUSDT,supertrend,sig_be,21,21,3.5,21,2.0,4.0,3.075,38,3326.02,21.92,0.39,true,74,1.000,0.000,0.000,0.000,false,0.4794,false,true
RUNEUSDT,tsmom,chan,15,20,0.3,14,1.2,4.0,5.315,95,21001.48,11.12,0.56,false,224,0.330,0.241,0.000,0.000,false,0.4938,false,true
RUNEUSDT,tsmom,chan_ts,15,20,0.3,14,1.2,4.0,5.315,95,21001.48,11.12,0.56,false,224,0.330,0.241,0.000,0.000,false,0.4938,false,true
RUNEUSDT,tsmom,sig_be,15,20,0.3,14,1.2,4.0,5.315,95,21001.48,11.12,0.56,false,224,0.330,0.241,0.000,0.000,false,0.4938,false,true
RUNEUSDT,rsi2,chan,4,20,20.0,10,0.8,2.5,3.248,32,31943.17,21.44,0.62,true,74,1.000,0.000,0.000,0.000,false,0.4538,false,true
RUNEUSDT,rsi2,chan_ts,4,20,20.0,10,0.8,2.5,3.248,32,31943.17,21.44,0.62,true,74,1.000,0.000,0.000,0.000,false,0.4538,false,true
RUNEUSDT,rsi2,sig_be,4,20,20.0,10,0.8,2.5,3.248,32,31943.17,21.44,0.62,true,74,1.000,0.000,0.000,0.000,false,0.4538,false,true
RUNEUSDT,rsi_bb_mr,chan,2,25,2.5,10,0.8,2.5,9.216,46,77974.25,2.24,0.87,true,149,1.000,0.007,0.000,0.000,false,0.4808,false,true
RUNEUSDT,rsi_bb_mr,chan_ts,2,25,2.5,10,0.8,2.5,9.216,46,77974.25,2.24,0.87,true,149,1.000,0.007,0.000,0.000,false,0.4808,false,true
RUNEUSDT,rsi_bb_mr,sig_be,2,25,2.5,10,0.8,2.5,9.216,46,77974.25,2.24,0.87,true,149,1.000,0.007,0.000,0.000,false,0.4808,false,true
SOLUSDT,donchian,chan,50,50,2.0,21,2.0,4.0,-6.282,49,-116238.45,1164.23,0.06,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,donchian,chan_ts,50,50,2.0,21,2.0,4.0,-6.282,49,-116238.45,1164.23,0.06,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,donchian,sig_be,50,50,2.0,21,2.0,4.0,-6.282,49,-116238.45,1164.23,0.06,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,dual_momentum,chan,50,50,2.0,21,2.0,4.0,0.971,110,2785.03,18.21,0.41,false,149,0.497,1.229,0.000,0.000,false,0.4750,false,false
SOLUSDT,dual_momentum,chan_ts,50,50,2.0,21,2.0,4.0,0.971,110,2785.03,18.21,0.41,false,149,0.497,1.229,0.000,0.000,false,0.4750,false,false
SOLUSDT,dual_momentum,sig_be,50,50,2.0,21,2.0,4.0,0.971,110,2785.03,18.21,0.41,false,149,0.497,1.229,0.000,0.000,false,0.4750,false,false
SOLUSDT,ema_crossover,chan,8,30,2.0,21,2.0,4.0,-1.893,68,-2985.62,47.73,0.31,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,ema_crossover,chan_ts,8,30,2.0,21,2.0,4.0,-1.893,68,-2985.62,47.73,0.31,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,ema_crossover,sig_be,8,30,2.0,21,2.0,4.0,-1.893,68,-2985.62,47.73,0.31,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,keltner_breakout,chan,25,25,1.5,10,0.8,2.5,-3.869,261,-258306.50,2709.76,0.15,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,keltner_breakout,chan_ts,25,25,1.5,10,0.8,2.5,-3.869,261,-258306.50,2709.76,0.15,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,keltner_breakout,sig_be,25,25,1.5,10,0.8,2.5,-3.869,261,-258306.50,2709.76,0.15,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,supertrend,chan,21,21,3.5,21,2.0,4.0,0.774,34,563.23,19.01,0.26,true,74,1.000,0.000,0.000,0.000,false,0.4774,false,true
SOLUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,4.0,0.774,34,563.23,19.01,0.26,true,74,1.000,0.000,0.000,0.000,false,0.4774,false,true
SOLUSDT,supertrend,sig_be,21,21,3.5,21,2.0,4.0,0.774,34,563.23,19.01,0.26,true,74,1.000,0.000,0.000,0.000,false,0.4774,false,true
SOLUSDT,tsmom,chan,15,15,0.1,21,2.0,3.0,8.949,30,14213.42,2.21,0.80,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,false
SOLUSDT,tsmom,chan_ts,15,15,0.1,21,2.0,3.0,8.949,30,14213.42,2.21,0.80,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,false
SOLUSDT,tsmom,sig_be,15,15,0.1,21,2.0,3.0,8.949,30,14213.42,2.21,0.80,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,false
SOLUSDT,rsi2,chan,2,10,20.0,21,2.0,3.0,-4.082,106,17993.51,160.87,0.48,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,rsi2,chan_ts,2,10,20.0,21,2.0,3.0,-4.082,106,17993.51,160.87,0.48,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,rsi2,sig_be,2,10,20.0,21,2.0,3.0,-4.082,106,17993.51,160.87,0.48,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SOLUSDT,rsi_bb_mr,chan,10,25,2.5,10,0.8,4.0,13.973,38,96389.18,4.48,0.87,true,74,1.000,0.000,0.000,0.000,false,0.5032,false,true
SOLUSDT,rsi_bb_mr,chan_ts,10,25,2.5,10,0.8,4.0,13.973,38,96389.18,4.48,0.87,true,74,1.000,0.000,0.000,0.000,false,0.5032,false,true
SOLUSDT,rsi_bb_mr,sig_be,10,25,2.5,10,0.8,4.0,13.973,38,96389.18,4.48,0.87,true,74,1.000,0.000,0.000,0.000,false,0.5032,false,true
SUIUSDT,donchian,chan,40,40,2.0,21,2.0,3.5,-7.356,56,-19831.35,469.74,0.27,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SUIUSDT,donchian,chan_ts,40,40,2.0,21,2.0,3.5,-7.356,56,-19831.35,469.74,0.27,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SUIUSDT,donchian,sig_be,40,40,2.0,21,2.0,3.5,-7.356,56,-19831.35,469.74,0.27,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SUIUSDT,dual_momentum,chan,50,50,2.0,21,2.0,4.0,2.101,144,6381.53,12.77,0.40,false,149,0.497,0.318,-11.676,-4.233,false,0.4788,false,true
SUIUSDT,dual_momentum,chan_ts,50,50,2.0,21,2.0,4.0,2.101,144,6381.53,12.77,0.40,false,149,0.497,0.318,-11.676,-4.233,false,0.4788,false,true
SUIUSDT,dual_momentum,sig_be,50,50,2.0,21,2.0,4.0,2.101,144,6381.53,12.77,0.40,false,149,0.497,0.318,-11.676,-4.233,false,0.4788,false,true
SUIUSDT,ema_crossover,chan,5,20,2.0,10,0.8,1.8,-1.068,146,-6040.25,60.44,0.21,false,0,0.000,1.000,-11.347,2.530,false,1.0000,false,true
SUIUSDT,ema_crossover,chan_ts,5,20,2.0,10,0.8,1.8,-1.068,146,-6040.25,60.44,0.21,false,0,0.000,1.000,-11.347,2.530,false,1.0000,false,true
SUIUSDT,ema_crossover,sig_be,5,20,2.0,10,0.8,1.8,-1.068,146,-6040.25,60.44,0.21,false,0,0.000,1.000,-11.347,2.530,false,1.0000,false,true
SUIUSDT,keltner_breakout,chan,15,15,2.0,10,0.8,3.5,-6.061,70,-164667.95,1660.46,0.10,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SUIUSDT,keltner_breakout,chan_ts,15,15,2.0,10,0.8,3.5,-6.061,70,-164667.95,1660.46,0.10,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SUIUSDT,keltner_breakout,sig_be,15,15,2.0,10,0.8,3.5,-6.061,70,-164667.95,1660.46,0.10,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
SUIUSDT,supertrend,chan,21,21,3.5,21,2.0,4.0,3.421,33,5472.65,15.39,0.42,true,74,1.000,0.000,0.000,0.000,false,0.4742,false,true
SUIUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,4.0,3.421,33,5472.65,15.39,0.42,true,74,1.000,0.000,0.000,0.000,false,0.4742,false,true
SUIUSDT,supertrend,sig_be,21,21,3.5,21,2.0,4.0,3.421,33,5472.65,15.39,0.42,true,74,1.000,0.000,0.000,0.000,false,0.4742,false,true
SUIUSDT,tsmom,chan,40,20,0.3,10,0.8,1.8,5.412,77,27762.84,10.30,0.51,true,224,1.000,0.056,0.000,0.000,false,0.4816,false,true
SUIUSDT,tsmom,chan_ts,40,20,0.3,10,0.8,1.8,5.412,77,27762.84,10.30,0.51,true,224,1.000,0.056,0.000,0.000,false,0.4816,false,true
SUIUSDT,tsmom,sig_be,40,20,0.3,10,0.8,1.8,5.412,77,27762.84,10.30,0.51,true,224,1.000,0.056,0.000,0.000,false,0.4816,false,true
SUIUSDT,rsi2,chan,3,20,15.0,10,0.8,2.5,10.868,43,46978.05,6.67,0.79,true,74,1.000,0.000,0.000,0.000,false,0.5036,false,true
SUIUSDT,rsi2,chan_ts,3,20,15.0,10,0.8,2.5,10.868,43,46978.05,6.67,0.79,true,74,1.000,0.000,0.000,0.000,false,0.5036,false,true
SUIUSDT,rsi2,sig_be,3,20,15.0,10,0.8,2.5,10.868,43,46978.05,6.67,0.79,true,74,1.000,0.000,0.000,0.000,false,0.5036,false,true
SUIUSDT,rsi_bb_mr,chan,2,25,2.5,10,0.8,2.5,12.512,46,69276.09,18.73,0.78,true,149,1.000,0.017,0.000,0.000,false,0.4848,false,true
SUIUSDT,rsi_bb_mr,chan_ts,2,25,2.5,10,0.8,2.5,12.512,46,69276.09,18.73,0.78,true,149,1.000,0.017,0.000,0.000,false,0.4848,false,true
SUIUSDT,rsi_bb_mr,sig_be,2,25,2.5,10,0.8,2.5,12.512,46,69276.09,18.73,0.78,true,149,1.000,0.017,0.000,0.000,false,0.4848,false,true
TAOUSDT,donchian,chan,10,10,2.0,10,0.8,1.8,-6.888,167,-157599.81,1583.00,0.16,false,0,0.000,1.000,-26.389,3.387,false,1.0000,false,true
TAOUSDT,donchian,chan_ts,10,10,2.0,10,0.8,1.8,-6.888,167,-157599.81,1583.00,0.16,false,0,0.000,1.000,-26.389,3.387,false,1.0000,false,true
TAOUSDT,donchian,sig_be,10,10,2.0,10,0.8,1.8,-6.888,167,-157599.81,1583.00,0.16,false,0,0.000,1.000,-26.389,3.387,false,1.0000,false,true
TAOUSDT,dual_momentum,chan,40,40,2.0,10,0.8,3.0,1.456,129,6083.06,19.53,0.40,false,224,0.330,0.253,0.000,0.000,false,0.4800,false,true
TAOUSDT,dual_momentum,chan_ts,40,40,2.0,10,0.8,3.0,1.456,129,6083.06,19.53,0.40,false,224,0.330,0.253,0.000,0.000,false,0.4800,false,true
TAOUSDT,dual_momentum,sig_be,40,40,2.0,10,0.8,3.0,1.456,129,6083.06,19.53,0.40,false,224,0.330,0.253,0.000,0.000,false,0.4800,false,true
TAOUSDT,ema_crossover,chan,12,30,2.0,21,2.0,4.0,0.460,61,-624.98,53.49,0.28,false,299,0.247,0.755,0.000,0.000,false,0.4660,false,true
TAOUSDT,ema_crossover,chan_ts,12,30,2.0,21,2.0,4.0,0.460,61,-624.98,53.49,0.28,false,299,0.247,0.755,0.000,0.000,false,0.4660,false,true
TAOUSDT,ema_crossover,sig_be,12,30,2.0,21,2.0,4.0,0.460,61,-624.98,53.49,0.28,false,299,0.247,0.755,0.000,0.000,false,0.4660,false,true
TAOUSDT,keltner_breakout,chan,30,30,2.0,21,2.0,3.5,-7.177,212,-359788.08,3608.49,0.07,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TAOUSDT,keltner_breakout,chan_ts,30,30,2.0,21,2.0,3.5,-7.177,212,-359788.08,3608.49,0.07,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TAOUSDT,keltner_breakout,sig_be,30,30,2.0,21,2.0,3.5,-7.177,212,-359788.08,3608.49,0.07,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TAOUSDT,supertrend,chan,10,10,2.5,10,0.8,2.5,2.153,39,-1274.00,79.11,0.38,false,224,0.665,1.856,0.000,0.000,false,0.4498,false,true
TAOUSDT,supertrend,chan_ts,10,10,2.5,10,0.8,2.5,2.153,39,-1274.00,79.11,0.38,false,224,0.665,1.856,0.000,0.000,false,0.4498,false,true
TAOUSDT,supertrend,sig_be,10,10,2.5,10,0.8,2.5,2.153,39,-1274.00,79.11,0.38,false,224,0.665,1.856,0.000,0.000,false,0.4498,false,true
TAOUSDT,tsmom,chan,10,20,0.2,10,0.8,1.8,1.778,31,2129.36,26.42,0.32,true,74,1.000,0.000,0.000,0.000,false,0.4678,false,true
TAOUSDT,tsmom,chan_ts,10,20,0.2,10,0.8,1.8,1.778,31,2129.36,26.42,0.32,true,74,1.000,0.000,0.000,0.000,false,0.4678,false,true
TAOUSDT,tsmom,sig_be,10,20,0.2,10,0.8,1.8,1.778,31,2129.36,26.42,0.32,true,74,1.000,0.000,0.000,0.000,false,0.4678,false,true
TAOUSDT,rsi2,chan,2,10,15.0,21,2.0,3.0,4.410,50,25548.17,29.13,0.60,false,149,0.497,0.815,0.000,0.000,false,0.5096,false,true
TAOUSDT,rsi2,chan_ts,2,10,15.0,21,2.0,3.0,4.410,50,25548.17,29.13,0.60,false,149,0.497,0.815,0.000,0.000,false,0.5096,false,true
TAOUSDT,rsi2,sig_be,2,10,15.0,21,2.0,3.0,4.410,50,25548.17,29.13,0.60,false,149,0.497,0.815,0.000,0.000,false,0.5096,false,true
TAOUSDT,rsi_bb_mr,chan,2,25,2.5,10,0.8,1.8,17.383,37,123091.18,2.12,0.86,true,149,1.000,0.006,0.000,0.000,false,0.4806,false,true
TAOUSDT,rsi_bb_mr,chan_ts,2,25,2.5,10,0.8,1.8,17.383,37,123091.18,2.12,0.86,true,149,1.000,0.006,0.000,0.000,false,0.4806,false,true
TAOUSDT,rsi_bb_mr,sig_be,2,25,2.5,10,0.8,1.8,17.383,37,123091.18,2.12,0.86,true,149,1.000,0.006,0.000,0.000,false,0.4806,false,true
TIAUSDT,donchian,chan,50,50,2.0,21,2.0,4.0,4.857,49,95663.22,9.09,0.71,false,149,0.497,2.219,0.000,0.000,false,0.4782,false,false
TIAUSDT,donchian,chan_ts,50,50,2.0,21,2.0,4.0,4.857,49,95663.22,9.09,0.71,false,149,0.497,2.219,0.000,0.000,false,0.4782,false,false
TIAUSDT,donchian,sig_be,50,50,2.0,21,2.0,4.0,4.857,49,95663.22,9.09,0.71,false,149,0.497,2.219,0.000,0.000,false,0.4782,false,false
TIAUSDT,dual_momentum,chan,50,50,2.0,21,2.0,4.0,1.512,136,4999.50,16.63,0.35,false,149,0.497,0.143,0.000,0.000,false,0.4838,false,true
TIAUSDT,dual_momentum,chan_ts,50,50,2.0,21,2.0,4.0,1.512,136,4999.50,16.63,0.35,false,149,0.497,0.143,0.000,0.000,false,0.4838,false,true
TIAUSDT,dual_momentum,sig_be,50,50,2.0,21,2.0,4.0,1.512,136,4999.50,16.63,0.35,false,149,0.497,0.143,0.000,0.000,false,0.4838,false,true
TIAUSDT,ema_crossover,chan,8,20,2.0,10,0.8,2.5,-1.524,106,-7442.07,81.42,0.25,false,0,0.000,1.000,-13.955,2.519,false,1.0000,false,true
TIAUSDT,ema_crossover,chan_ts,8,20,2.0,10,0.8,2.5,-1.524,106,-7442.07,81.42,0.25,false,0,0.000,1.000,-13.955,2.519,false,1.0000,false,true
TIAUSDT,ema_crossover,sig_be,8,20,2.0,10,0.8,2.5,-1.524,106,-7442.07,81.42,0.25,false,0,0.000,1.000,-13.955,2.519,false,1.0000,false,true
TIAUSDT,keltner_breakout,chan,20,20,2.0,21,2.0,3.0,4.541,94,140313.58,11.81,0.73,false,224,0.330,0.873,0.000,0.000,false,0.4822,false,true
TIAUSDT,keltner_breakout,chan_ts,20,20,2.0,21,2.0,3.0,4.541,94,140313.58,11.81,0.73,false,224,0.330,0.873,0.000,0.000,false,0.4822,false,true
TIAUSDT,keltner_breakout,sig_be,20,20,2.0,21,2.0,3.0,4.541,94,140313.58,11.81,0.73,false,224,0.330,0.873,0.000,0.000,false,0.4822,false,true
TIAUSDT,supertrend,chan,21,21,3.5,21,2.0,4.0,3.935,35,5815.57,11.97,0.43,true,74,1.000,0.000,0.000,0.000,false,0.4900,false,true
TIAUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,4.0,3.935,35,5815.57,11.97,0.43,true,74,1.000,0.000,0.000,0.000,false,0.4900,false,true
TIAUSDT,supertrend,sig_be,21,21,3.5,21,2.0,4.0,3.935,35,5815.57,11.97,0.43,true,74,1.000,0.000,0.000,0.000,false,0.4900,false,true
TIAUSDT,tsmom,chan,50,15,0.3,21,2.0,4.0,8.930,39,26750.02,4.56,0.62,false,149,0.497,0.376,0.000,0.000,false,0.4852,false,true
TIAUSDT,tsmom,chan_ts,50,15,0.3,21,2.0,4.0,8.930,39,26750.02,4.56,0.62,false,149,0.497,0.376,0.000,0.000,false,0.4852,false,true
TIAUSDT,tsmom,sig_be,50,15,0.3,21,2.0,4.0,8.930,39,26750.02,4.56,0.62,false,149,0.497,0.376,0.000,0.000,false,0.4852,false,true
TIAUSDT,rsi2,chan,2,20,5.0,10,0.8,1.8,9.526,31,98132.14,3.55,0.81,true,74,1.000,0.000,0.000,0.000,false,0.4892,false,true
TIAUSDT,rsi2,chan_ts,2,20,5.0,10,0.8,1.8,9.526,31,98132.14,3.55,0.81,true,74,1.000,0.000,0.000,0.000,false,0.4892,false,true
TIAUSDT,rsi2,sig_be,2,20,5.0,10,0.8,1.8,9.526,31,98132.14,3.55,0.81,true,74,1.000,0.000,0.000,0.000,false,0.4892,false,true
TIAUSDT,rsi_bb_mr,chan,14,15,2.5,21,2.0,4.0,11.701,30,82208.19,1.18,0.90,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,true
TIAUSDT,rsi_bb_mr,chan_ts,14,15,2.5,21,2.0,4.0,11.701,30,82208.19,1.18,0.90,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,true
TIAUSDT,rsi_bb_mr,sig_be,14,15,2.5,21,2.0,4.0,11.701,30,82208.19,1.18,0.90,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,true
TONUSDT,donchian,chan,50,50,2.0,21,2.0,4.0,-5.368,33,-17203.81,186.31,0.30,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TONUSDT,donchian,chan_ts,50,50,2.0,21,2.0,4.0,-5.368,33,-17203.81,186.31,0.30,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TONUSDT,donchian,sig_be,50,50,2.0,21,2.0,4.0,-5.368,33,-17203.81,186.31,0.30,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TONUSDT,dual_momentum,chan,40,40,2.0,10,0.8,3.0,1.635,114,3896.97,11.05,0.40,false,224,0.330,0.680,-8.092,2.822,false,0.4762,false,true
TONUSDT,dual_momentum,chan_ts,40,40,2.0,10,0.8,3.0,1.635,114,3896.97,11.05,0.40,false,224,0.330,0.680,-8.092,2.822,false,0.4762,false,true
TONUSDT,dual_momentum,sig_be,40,40,2.0,10,0.8,3.0,1.635,114,3896.97,11.05,0.40,false,224,0.330,0.680,-8.092,2.822,false,0.4762,false,true
TONUSDT,ema_crossover,chan,5,30,2.0,10,0.8,1.8,-0.979,100,-2418.93,39.52,0.25,false,0,0.000,1.000,-10.831,1.480,false,1.0000,false,true
TONUSDT,ema_crossover,chan_ts,5,30,2.0,10,0.8,1.8,-0.979,100,-2418.93,39.52,0.25,false,0,0.000,1.000,-10.831,1.480,false,1.0000,false,true
TONUSDT,ema_crossover,sig_be,5,30,2.0,10,0.8,1.8,-0.979,100,-2418.93,39.52,0.25,false,0,0.000,1.000,-10.831,1.480,false,1.0000,false,true
TONUSDT,keltner_breakout,chan,30,30,3.0,21,2.0,4.0,6.368,30,44543.06,11.40,0.87,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,false
TONUSDT,keltner_breakout,chan_ts,30,30,3.0,21,2.0,4.0,6.368,30,44543.06,11.40,0.87,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,false
TONUSDT,keltner_breakout,sig_be,30,30,3.0,21,2.0,4.0,6.368,30,44543.06,11.40,0.87,true,74,1.000,0.000,0.000,0.000,false,1.0000,false,false
TONUSDT,supertrend,chan,21,21,3.0,21,2.0,4.0,2.204,34,3518.08,25.32,0.41,true,74,1.000,0.000,0.000,0.000,false,0.4726,false,true
TONUSDT,supertrend,chan_ts,21,21,3.0,21,2.0,4.0,2.204,34,3518.08,25.32,0.41,true,74,1.000,0.000,0.000,0.000,false,0.4726,false,true
TONUSDT,supertrend,sig_be,21,21,3.0,21,2.0,4.0,2.204,34,3518.08,25.32,0.41,true,74,1.000,0.000,0.000,0.000,false,0.4726,false,true
TONUSDT,tsmom,chan,40,15,0.1,21,2.0,3.0,4.524,37,10299.96,7.57,0.62,false,224,0.330,0.965,0.000,0.000,false,0.4716,false,true
TONUSDT,tsmom,chan_ts,40,15,0.1,21,2.0,3.0,4.524,37,10299.96,7.57,0.62,false,224,0.330,0.965,0.000,0.000,false,0.4716,false,true
TONUSDT,tsmom,sig_be,40,15,0.1,21,2.0,3.0,4.524,37,10299.96,7.57,0.62,false,224,0.330,0.965,0.000,0.000,false,0.4716,false,true
TONUSDT,rsi2,chan,3,20,15.0,21,2.0,4.0,8.562,35,41907.06,7.14,0.71,true,74,1.000,0.000,0.000,0.000,false,0.4976,false,true
TONUSDT,rsi2,chan_ts,3,20,15.0,21,2.0,4.0,8.562,35,41907.06,7.14,0.71,true,74,1.000,0.000,0.000,0.000,false,0.4976,false,true
TONUSDT,rsi2,sig_be,3,20,15.0,21,2.0,4.0,8.562,35,41907.06,7.14,0.71,true,74,1.000,0.000,0.000,0.000,false,0.4976,false,true
TONUSDT,rsi_bb_mr,chan,2,15,2.0,21,2.0,3.0,9.702,103,46397.18,18.78,0.70,true,149,1.000,0.001,0.000,0.000,false,0.5054,false,true
TONUSDT,rsi_bb_mr,chan_ts,2,15,2.0,21,2.0,3.0,9.702,103,46397.18,18.78,0.70,true,149,1.000,0.001,0.000,0.000,false,0.5054,false,true
TONUSDT,rsi_bb_mr,sig_be,2,15,2.0,21,2.0,3.0,9.702,103,46397.18,18.78,0.70,true,149,1.000,0.001,0.000,0.000,false,0.5054,false,true
TRXUSDT,donchian,chan,10,10,2.0,10,0.8,1.8,-3.318,138,-47104.30,254.14,0.36,false,0,0.000,1.000,-22.024,14.037,false,1.0000,false,true
TRXUSDT,donchian,chan_ts,10,10,2.0,10,0.8,1.8,-3.318,138,-47104.30,254.14,0.36,false,0,0.000,1.000,-22.024,14.037,false,1.0000,false,true
TRXUSDT,donchian,sig_be,10,10,2.0,10,0.8,1.8,-3.318,138,-47104.30,254.14,0.36,false,0,0.000,1.000,-22.024,14.037,false,1.0000,false,true
TRXUSDT,dual_momentum,chan,20,20,2.0,10,0.8,2.5,1.616,122,1974.62,11.64,0.41,false,299,0.247,0.819,0.321,-0.130,false,0.5010,false,true
TRXUSDT,dual_momentum,chan_ts,20,20,2.0,10,0.8,2.5,1.616,122,1974.62,11.64,0.41,false,299,0.247,0.819,0.321,-0.130,false,0.5010,false,true
TRXUSDT,dual_momentum,sig_be,20,20,2.0,10,0.8,2.5,1.616,122,1974.62,11.64,0.41,false,299,0.247,0.819,0.321,-0.130,false,0.5010,false,true
TRXUSDT,ema_crossover,chan,15,20,2.0,21,2.0,4.0,3.941,38,3100.16,7.37,0.32,false,149,0.497,0.191,0.000,0.000,false,0.4750,false,true
TRXUSDT,ema_crossover,chan_ts,15,20,2.0,21,2.0,4.0,3.941,38,3100.16,7.37,0.32,false,149,0.497,0.191,0.000,0.000,false,0.4750,false,true
TRXUSDT,ema_crossover,sig_be,15,20,2.0,21,2.0,4.0,3.941,38,3100.16,7.37,0.32,false,149,0.497,0.191,0.000,0.000,false,0.4750,false,true
TRXUSDT,keltner_breakout,chan,20,20,1.5,21,2.0,4.0,-1.800,186,-99116.19,690.11,0.24,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TRXUSDT,keltner_breakout,chan_ts,20,20,1.5,21,2.0,4.0,-1.800,186,-99116.19,690.11,0.24,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
TRXUSDT,keltner_breakout,sig_be,20,20,1.5,21,2.0,4.0,-1.800,186,-99116.19,690.11,0.24,false,0,0.000,1.000,0.000,0.000,false,1.0000,false,true
