symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,lookback,sharpe,trades,return_pct,dd_pct,win_rate
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,2.2,10,-2.443,118,-3805.49,47.49,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,2.2,12,-2.443,118,-3805.49,47.49,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,2.5,0,-2.417,97,-3562.40,43.37,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,2.5,6,-2.919,94,-4138.07,48.89,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,2.5,8,-3.165,95,-4578.67,53.38,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,2.5,10,-2.671,96,-4006.25,47.73,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,2.5,12,-2.635,96,-3936.36,47.03,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.0,0,-1.494,89,-3690.25,48.23,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.0,6,-1.894,72,-3458.15,41.38,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.0,8,-1.854,78,-3517.57,42.45,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.0,10,-1.659,79,-2996.69,37.32,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.0,12,-1.136,82,-2471.90,36.78,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.5,0,-1.574,77,-4580.20,61.30,0.30
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.5,6,-0.470,60,-913.15,23.52,0.30
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.5,8,-1.062,69,-2275.80,32.14,0.30
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.5,10,-1.073,72,-2349.02,33.12,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,3.5,12,-1.073,72,-2349.02,33.12,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,4.0,0,-1.609,71,-3768.76,51.45,0.30
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,4.0,6,0.213,40,-8.72,19.68,0.25
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,4.0,8,1.169,41,1483.79,17.52,0.27
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,4.0,10,0.664,52,907.73,20.56,0.27
BTCUSDT,donchian,chan,10,10,2.0,14,1.0,4.0,12,0.401,58,551.62,21.21,0.33
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,1.8,0,-2.271,138,-3601.07,47.05,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,1.8,6,-2.207,135,-3427.68,45.07,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,1.8,8,-2.223,137,-3535.13,46.31,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,1.8,10,-2.223,137,-3535.13,46.31,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,1.8,12,-2.314,138,-3738.56,48.42,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.0,0,-2.268,127,-3417.80,44.33,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.0,6,-2.234,124,-3370.29,43.62,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.0,8,-2.307,126,-3489.02,44.96,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.0,10,-2.307,126,-3489.02,44.96,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.0,12,-2.266,126,-3417.76,44.25,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.2,0,-2.478,116,-4015.83,49.43,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.2,6,-3.323,111,-5207.22,60.95,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.2,8,-3.273,113,-5229.60,61.33,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.2,10,-2.517,115,-4083.66,50.03,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.2,12,-2.517,115,-4083.66,50.03,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.5,0,-2.647,93,-4056.68,47.99,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.5,6,-3.396,91,-5042.20,57.69,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.5,8,-3.142,92,-4623.84,53.59,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.5,10,-2.876,92,-4467.72,52.02,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,2.5,12,-2.842,92,-4397.84,51.33,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.0,0,-1.492,81,-5063.48,68.43,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.0,6,-1.075,69,-2889.07,53.48,0.43
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.0,8,-1.460,74,-4039.43,58.47,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.0,10,-1.767,76,-4127.77,54.76,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.0,12,-1.300,74,-3670.34,57.82,0.42
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.5,0,-1.092,70,-6502.79,85.15,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.5,6,0.265,45,52.56,24.23,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.5,8,-0.040,63,-334.04,30.79,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.5,10,-0.785,65,-2276.16,47.59,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,3.5,12,-0.713,66,-2110.21,46.59,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,4.0,0,-1.749,62,-5373.32,70.64,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,4.0,6,-2.145,26,-2462.45,34.16,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,4.0,8,-2.178,26,-2786.79,35.19,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,4.0,10,-2.576,38,-3714.43,42.28,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.2,4.0,12,-3.049,52,-4197.05,46.12,0.44
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,1.8,0,-2.381,136,-3844.90,49.33,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,1.8,6,-2.410,132,-3869.91,49.26,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,1.8,8,-2.335,135,-3778.96,48.59,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,1.8,10,-2.335,135,-3778.96,48.59,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,1.8,12,-2.423,136,-3982.39,50.70,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.0,0,-2.972,124,-4681.33,56.73,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.0,6,-2.937,121,-4622.15,55.90,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.0,8,-3.014,123,-4752.55,57.36,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.0,10,-3.014,123,-4752.55,57.36,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.0,12,-2.974,123,-4681.29,56.65,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.2,0,-2.929,109,-4835.05,57.07,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.2,6,-3.791,105,-6059.20,68.99,0.33
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.2,8,-3.755,107,-6126.52,69.82,0.33
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.2,10,-2.971,108,-4902.88,57.67,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.2,12,-2.971,108,-4902.88,57.67,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.5,0,-3.063,86,-4517.99,52.05,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.5,6,-3.455,81,-4842.12,54.89,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.5,8,-3.874,84,-5533.42,62.04,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.5,10,-3.336,85,-4988.93,56.68,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,2.5,12,-3.319,85,-4952.90,56.32,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.0,0,-4.464,72,-9665.47,109.14,0.33
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.0,6,-2.148,63,-5250.99,68.31,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.0,8,-2.142,63,-5475.21,70.55,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.0,10,-2.800,62,-9073.54,102.42,0.32
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.0,12,-2.229,64,-8295.02,94.79,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.5,0,-1.402,68,-3146.09,47.70,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.5,6,1.277,39,1527.42,18.88,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.5,8,-0.340,52,-1122.91,35.12,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.5,10,-0.931,56,-2382.75,42.84,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,3.5,12,-0.439,57,-1229.61,33.61,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,4.0,0,-0.501,50,-1209.40,39.77,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,4.0,6,-5.113,24,-4611.64,48.02,0.17
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,4.0,8,-2.867,23,-2740.32,39.48,0.22
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,4.0,10,1.965,29,2086.11,16.87,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,4.0,12,0.322,39,108.02,21.55,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,0,-2.331,136,-3725.78,48.13,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,6,-2.359,132,-3750.79,48.06,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,8,-2.285,135,-3659.84,47.39,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,10,-2.285,135,-3659.84,47.39,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,12,-2.374,136,-3863.27,49.51,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,0,-2.917,123,-4551.56,55.35,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,6,-2.597,118,-3989.38,49.33,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,8,-2.960,122,-4622.78,55.98,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,10,-2.960,122,-4622.78,55.98,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,12,-2.919,122,-4551.52,55.27,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,0,-2.771,108,-4575.62,54.39,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,6,-4.023,100,-6570.01,73.69,0.32
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,8,-3.923,104,-6489.68,73.21,0.32
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,10,-2.814,107,-4643.45,54.99,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,12,-2.814,107,-4643.45,54.99,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,0,-4.139,79,-6345.02,69.76,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,6,-4.000,71,-5878.76,64.45,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,8,-4.844,75,-7112.07,77.11,0.33
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,10,-4.801,76,-7340.57,79.47,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,12,-4.812,77,-7432.86,80.48,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,0,-3.792,59,-11158.16,123.02,0.25
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,6,-1.580,42,-4779.13,70.03,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,8,-1.546,45,-4268.55,61.51,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,10,1.499,48,-8904.31,99.60,0.27
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,12,-0.262,51,-8769.53,98.49,0.29
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,0,-2.517,46,-5083.74,63.43,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,6,2.382,25,2416.23,10.64,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,8,-0.009,32,-918.67,46.60,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,10,0.076,34,-447.39,25.59,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,12,1.825,38,2436.60,19.03,0.45
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,0,-0.765,39,-2325.56,58.10,0.38
