symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,lookback,sharpe,trades,return_pct,dd_pct,win_rate
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,4.0,10,1.310,43,385.29,18.58,0.37
BTCUSDT,donchian,chan,10,10,2.0,14,1.5,4.0,12,-2.967,51,-2088.00,31.28,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,0,-5.912,141,-3819.66,52.65,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,6,-5.498,137,-3358.47,47.71,0.42
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,8,-5.826,140,-3819.73,52.57,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,10,-5.826,140,-3819.73,52.57,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,1.8,12,-6.045,141,-4069.98,55.15,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,0,-6.801,123,-4383.15,53.66,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,6,-5.367,117,-3215.03,42.99,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,8,-6.816,122,-4416.45,53.91,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,10,-6.816,122,-4416.45,53.91,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.0,12,-6.800,122,-4402.96,53.78,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,0,-3.878,112,-2004.85,29.00,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,6,-4.488,107,-2542.96,33.98,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,8,-5.877,110,-3466.90,43.46,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,10,-3.882,111,-2032.02,29.19,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.2,12,-3.882,111,-2032.02,29.19,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,0,-13.271,85,-7439.35,81.18,0.29
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,6,-12.805,78,-6555.24,71.78,0.32
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,8,-13.521,82,-7279.44,79.35,0.30
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,10,-13.521,82,-7279.44,79.35,0.30
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,2.5,12,-13.403,84,-7799.58,84.71,0.30
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,0,-7.097,62,-11169.67,120.42,0.29
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,6,-10.180,46,-7455.73,86.17,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,8,-10.570,47,-7164.14,83.34,0.34
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,10,-12.345,55,-9407.13,102.23,0.33
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.0,12,0.837,57,-9094.92,99.27,0.32
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,0,-0.119,53,-574.99,32.83,0.40
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,6,2.325,35,719.59,14.92,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,8,3.912,41,1774.23,12.46,0.39
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,10,3.350,44,1530.20,12.16,0.41
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,3.5,12,-0.002,45,-341.30,23.76,0.42
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,0,-4.820,42,-3982.27,61.23,0.36
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,6,-1.406,20,-1190.05,29.69,0.35
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,8,5.152,21,1406.55,9.43,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,10,0.853,28,-227.98,25.44,0.43
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,12,-1.547,30,-1543.22,36.84,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,0,-4.652,135,-1510.10,30.97,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,6,-4.739,135,-1558.24,31.42,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,8,-4.739,135,-1558.24,31.42,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,10,-4.652,135,-1510.10,30.97,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,12,-4.652,135,-1510.10,30.97,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,0,-6.818,132,-2601.19,39.60,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,6,-5.505,130,-1953.28,34.64,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,8,-6.150,131,-2286.18,37.82,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,10,-6.782,132,-2600.49,39.95,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,12,-6.672,132,-2538.85,39.37,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,0,-6.030,129,-2195.16,35.51,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,6,-4.544,127,-1497.93,30.55,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,8,-5.594,128,-1985.63,34.62,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,10,-5.298,128,-1838.17,33.73,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,12,-5.696,129,-2059.72,35.17,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,0,-7.150,125,-2734.28,40.34,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,6,-6.694,121,-2512.36,39.02,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,8,-6.706,123,-2511.11,39.16,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,10,-6.706,123,-2511.11,39.16,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,12,-6.448,124,-2392.94,38.18,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,0,-2.888,114,-949.92,28.14,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,6,-4.870,102,-1774.28,33.68,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,8,-6.602,107,-2711.03,39.59,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,10,-5.462,108,-2073.85,34.76,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,12,-2.117,111,-555.22,25.79,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,0,0.282,104,648.50,22.34,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,6,-9.229,87,-4293.64,58.42,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,8,-10.784,92,-4936.04,61.92,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,10,-10.315,94,-4729.31,60.90,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,12,-1.887,95,-570.26,24.99,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,0,0.754,91,808.82,21.10,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,6,-9.524,68,-4359.29,54.26,0.28
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,8,-12.126,70,-5022.55,59.58,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,10,-11.118,82,-4686.63,58.74,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,4.0,12,-11.571,84,-4950.33,61.19,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,0,-4.022,126,-1219.32,29.53,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,6,-4.114,126,-1267.46,29.66,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,8,-4.114,126,-1267.46,29.66,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,10,-4.022,126,-1219.32,29.53,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,1.8,12,-4.022,126,-1219.32,29.53,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,0,-6.732,122,-2630.51,39.13,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,6,-5.391,120,-1982.60,34.22,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,8,-6.061,121,-2315.50,37.40,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,10,-6.699,122,-2629.81,39.48,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.0,12,-6.585,122,-2568.17,38.89,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,0,-4.702,117,-1691.07,32.24,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,6,-3.248,115,-993.84,28.15,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,8,-4.282,116,-1481.54,31.61,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,10,-3.985,116,-1334.08,31.20,0.39
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.2,12,-4.388,117,-1555.63,31.85,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,0,-4.647,110,-1663.73,29.19,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,6,-3.866,105,-1223.46,27.75,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,8,-5.548,107,-2051.11,35.43,0.36
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,10,-3.973,108,-1328.08,28.25,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,2.5,12,-4.088,109,-1394.86,28.44,0.37
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,0,0.363,98,642.53,18.61,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,6,-1.985,85,-610.19,26.68,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,8,-4.104,91,-1766.44,29.69,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,10,-2.843,92,-1044.77,27.83,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.0,12,1.222,94,1091.75,17.90,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,0,2.578,89,1846.63,18.68,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,6,-7.095,74,-3299.50,51.61,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,8,-8.272,76,-3719.72,53.46,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,10,-7.622,78,-3428.50,52.28,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,3.5,12,0.862,79,730.54,20.21,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,0,1.833,78,1230.77,19.22,0.35
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,6,-6.542,48,-3165.66,44.82,0.27
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,8,-9.069,50,-3787.08,47.43,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,10,-6.417,62,-2991.51,50.35,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,1.0,4.0,12,-10.371,69,-4307.78,57.36,0.29
BTCUSDT,donchian,chan,15,15,2.0,14,1.2,1.8,0,-4.455,125,-1441.32,30.66,0.38
BTCUSDT,donchian,chan,15,15,2.0,14,1.2,1.8,6,-4.583,125,-1509.31,30.85,0.38
