sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,total_trades,parameters
0,0,-2.35245,-4235.52,4250.89,0,1,supertrend(14,0,0,0,2.000000,0.000000,0.000000,0.000000)
0,0,-0.894587,-11160.4,11178.3,0,1,supertrend(14,0,0,0,3.000000,0.000000,0.000000,0.000000)
0,0,0,0,0,0,0,supertrend(14,0,0,0,4.000000,0.000000,0.000000,0.000000)
0,0,-6.73107,-1470.75,1485.65,0,1,supertrend(20,0,0,0,2.000000,0.000000,0.000000,0.000000)
0,0,0,0,0,0,0,dual_momentum(6,50,0,0,0.000000,0.000000,0.000000,0.000000)
-0.635432,-0.740515,nan,-3.75693e+06,3.87221e+06,0.297495,958,rsi2(2,200,0,0,10.000000,90.000000,0.000000,0.000000)
-0.638994,-0.6794,nan,1.26477e+06,3.7226e+06,0.488489,5777,tsmom(12,20,0,0,0.150000,0.000000,0.000000,0.000000)
-0.805357,-0.822479,nan,-1.96007e+06,3.62502e+06,0.397919,5863,tsmom(6,20,0,0,0.150000,0.000000,0.000000,0.000000)
-0.807478,-0.816008,nan,-1.06383e+06,3.5288e+06,0.448927,5776,tsmom(6,40,0,0,0.150000,0.000000,0.000000,0.000000)
-1.55907,-1.80131,nan,-1.62984e+06,1.8213e+06,0.303158,475,rsi2(3,200,0,0,10.000000,90.000000,0.000000,0.000000)
-1.8085,-1.81957,nan,164191,1.72302e+06,0.501222,818,rsi2(2,100,0,0,10.000000,90.000000,0.000000,0.000000)
-1.93026,-2.10493,nan,1.71771e+06,627543,0.569482,367,rsi2(3,100,0,0,10.000000,90.000000,0.000000,0.000000)
-4.0372,-3.91271,nan,2.20425e+06,3.53624e+06,0.533392,5720,tsmom(12,40,0,0,0.150000,0.000000,0.000000,0.000000)
-4.09652,-4.00786,nan,-1.89995e+06,3.19399e+06,0.434568,405,rsi_bb_mr(40,14,0,0,2.000000,30.000000,0.000000,0.000000)
-4.28227,-4.13466,nan,-1.63234e+06,2.81616e+06,0.409222,347,rsi_bb_mr(40,21,0,0,2.000000,30.000000,0.000000,0.000000)
-5.07832,-4.83685,nan,1.00469e+06,3.71527e+06,0.493108,5731,tsmom(24,40,0,0,0.150000,0.000000,0.000000,0.000000)
-6.40986,-5.94407,nan,194387,3.8933e+06,0.486017,5757,tsmom(24,20,0,0,0.150000,0.000000,0.000000,0.000000)
-8.24313,-7.32838,nan,-1.31124e+06,2.43837e+06,0.486702,376,rsi_bb_mr(20,14,0,0,2.000000,30.000000,0.000000,0.000000)
-9.01845,-7.86408,nan,-1.38967e+06,2.27263e+06,0.409594,271,rsi_bb_mr(20,21,0,0,2.000000,30.000000,0.000000,0.000000)
-13.5805,-10.3195,nan,5.54407e+06,8.17644e+06,0.539247,4408,dual_momentum(24,20,0,0,0.000000,0.000000,0.000000,0.000000)
