fold,parameters,train_date_from,train_date_to,train_bars,train_price_start,train_price_end,train_sharpe,train_sortino,train_calmar,train_return,train_maxdd,train_trades,train_win_rate,train_profit_factor,train_pnl,train_net_pnl,train_fees,test_date_from,test_date_to,test_bars,test_price_start,test_price_end,test_sharpe,test_sortino,test_calmar,test_return,test_maxdd,test_trades,test_win_rate,test_profit_factor,test_pnl,test_net_pnl,test_fees,degradation,passed,skipped,skip_reason
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,25.9294,1236.6683,304889.6460,30.5165,0.0878,12,0.9167,276.4516,3061.2488,3051.6486,9.6002,2025-11-04,2025-12-14,239,4.9430,5.4040,22.6637,0.0000,0.0000,9.8980,0.0000,3,1.0000,0.0000,992.1959,989.7956,2.4002,0.8741,0,1,"IS trades=12 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,21.9163,0.0000,0.0000,45.2562,0.0000,12,1.0000,0.0000,4536.4211,4525.6212,10.7999,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,3.9311,5.1546,38.0262,1.0620,1.2838,7,0.7143,1.8322,116.6006,106.2006,10.4000,2024-08-23,2024-10-02,239,6.9770,7.0110,25.6611,0.0000,0.0000,1.8636,0.0000,4,1.0000,0.0000,189.5596,186.3595,3.2001,6.5277,0,1,"IS trades=7 < 20"
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-28.4007,-13.9564,-5.4140,-17.7229,18.3326,10,0.1000,0.0454,-1758.2856,-1772.2854,13.9999,2025-01-16,2025-02-25,239,14.3880,7.8770,13.4021,41.0141,442.1765,0.3282,0.0829,3,0.6667,6.2723,39.6200,32.8198,6.8002,0.0000,0,1,"IS trades=10 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,16.9041,296.1291,3261.2595,11.0011,0.1466,15,0.8000,48.4003,1112.5132,1100.1133,12.4000,2025-06-11,2025-07-21,239,8.0270,10.5260,32.1396,0.0000,0.0000,10.4699,0.0000,5,1.0000,0.0000,1050.9862,1046.9863,3.9999,1.9013,0,1,"IS trades=15 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,18.2472,468.5377,8473.9735,10.8636,0.1472,10,0.8000,75.3414,1093.9590,1086.3589,7.6001,2025-11-04,2025-12-14,239,4.9430,5.4040,22.6637,0.0000,0.0000,9.8980,0.0000,3,1.0000,0.0000,992.1959,989.7956,2.4002,1.2420,0,1,"IS trades=10 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,30.6005,0.0000,0.0000,36.6028,0.0000,13,1.0000,0.0000,3671.8834,3660.2833,11.6001,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=13 < 20"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,21.0889,0.0000,0.0000,19.5277,0.0000,11,1.0000,0.0000,1964.3709,1952.7708,11.6001,2024-08-23,2024-10-02,239,6.9770,7.0110,24.1024,0.0000,0.0000,1.7201,0.0000,2,1.0000,0.0000,174.4139,172.0138,2.4001,1.1429,0,1,"IS trades=11 < 20"
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-13.1387,-10.6399,-7.9278,-9.7830,11.6579,10,0.3000,0.1879,-965.5013,-978.3012,12.7999,2025-01-16,2025-02-25,239,14.3880,7.8770,-61.9831,-15.3782,-43.3406,-1.8570,1.8097,3,0.0000,0.0000,-178.5026,-185.7026,7.2000,0.0000,0,1,"IS trades=10 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,22.8724,0.0000,0.0000,19.8623,0.0000,16,1.0000,0.0000,1998.6254,1986.2257,12.3997,2025-06-11,2025-07-21,239,8.0270,10.5260,62.2011,0.0000,0.0000,4.6931,0.0000,3,1.0000,0.0000,473.7122,469.3123,4.3999,2.7195,0,1,"IS trades=16 < 20"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,7.7942,22.9852,134.7311,5.0762,1.8664,10,0.7000,3.6258,518.4228,507.6227,10.8001,2025-11-04,2025-12-14,239,4.9430,5.4040,80.0379,0.0000,0.0000,10.0075,0.0000,3,1.0000,0.0000,1004.7489,1000.7487,4.0002,10.2689,0,1,"IS trades=10 < 20"
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,23.9279,699.7606,23242.0923,17.9984,0.1028,13,0.9231,161.1233,1814.2432,1799.8426,14.4006,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=13 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,3.9311,5.1546,38.0262,1.0660,1.2838,7,0.7143,1.8322,116.6006,106.6005,10.0001,2024-08-23,2024-10-02,239,6.9770,7.0110,17.4947,127.0874,1611.3155,0.7150,0.0520,3,0.6667,17.9327,75.1017,71.5016,3.6001,4.4503,0,1,"IS trades=7 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-66.0102,-15.4345,-5.0565,-19.8104,19.7346,9,0.0000,0.0000,-1967.0446,-1981.0445,13.9999,2025-01-16,2025-02-25,239,14.3880,7.8770,13.4021,41.0141,442.1765,0.3282,0.0829,3,0.6667,6.2723,39.6200,32.8198,6.8002,0.0000,0,1,"IS trades=9 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,21.7452,229.9366,2333.5791,12.5801,0.1824,18,0.9444,65.4737,1271.6118,1258.0117,13.6000,2025-06-11,2025-07-21,239,8.0270,10.5260,32.1396,0.0000,0.0000,10.4699,0.0000,5,1.0000,0.0000,1050.9862,1046.9863,3.9999,1.4780,0,1,"IS trades=18 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,16.3845,490.3365,19057.2127,18.8224,0.1911,12,0.8333,89.9286,1890.6367,1882.2365,8.4001,2025-11-04,2025-12-14,239,4.9430,5.4040,22.6637,0.0000,0.0000,9.8980,0.0000,3,1.0000,0.0000,992.1959,989.7956,2.4002,1.3832,0,1,"IS trades=12 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,21.9163,0.0000,0.0000,45.2562,0.0000,12,1.0000,0.0000,4536.4211,4525.6212,10.7999,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,29.5780,0.0000,0.0000,4.6303,0.0000,7,1.0000,0.0000,471.4257,463.0257,8.4000,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.5600,0.0000,1,1.0000,0.0000,58.3959,55.9958,2.4001,0.0000,0,1,"IS trades=7 < 20"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-65.4560,-15.4273,-5.0933,-19.6616,19.5898,9,0.0000,0.0000,-1952.5572,-1966.1571,13.5999,2025-01-16,2025-02-25,239,14.3880,7.8770,13.4021,41.0141,442.1765,0.3362,0.0829,3,0.6667,6.2723,39.6200,33.6198,6.0002,0.0000,0,1,"IS trades=9 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,16.7140,262.0985,3173.3149,10.8632,0.1468,15,0.8000,43.0669,1098.3206,1086.3207,11.9999,2025-06-11,2025-07-21,239,8.0270,10.5260,32.1396,0.0000,0.0000,10.4699,0.0000,5,1.0000,0.0000,1050.9862,1046.9863,3.9999,1.9229,0,1,"IS trades=15 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,18.2472,468.5377,8473.9735,10.8636,0.1472,10,0.8000,75.3414,1093.9590,1086.3589,7.6001,2025-11-04,2025-12-14,239,4.9430,5.4040,22.6637,0.0000,0.0000,9.8980,0.0000,3,1.0000,0.0000,992.1959,989.7956,2.4002,1.2420,0,1,"IS trades=10 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,23.7324,0.0000,0.0000,39.5629,0.0000,13,1.0000,0.0000,3967.0859,3956.2859,10.8000,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=13 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,20.5419,528.5467,42650.0083,21.6453,0.1415,12,0.9167,133.4743,2176.1310,2164.5307,11.6003,2024-08-23,2024-10-02,239,6.9770,7.0110,11.1553,53.0678,679.7893,0.2006,0.0432,2,0.5000,7.2434,22.0583,20.0582,2.0001,0.5431,0,1,"IS trades=12 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-36.1362,-14.5449,-4.5484,-21.7670,21.9756,8,0.1250,0.0168,-2163.9004,-2176.7004,12.8000,2025-01-16,2025-02-25,239,14.3880,7.8770,0.0000,0.0000,-243.6848,-0.0549,0.0269,1,0.0000,0.0000,-1.8878,-5.4877,3.6000,0.0000,0,1,"IS trades=8 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,17.7555,87.1964,860.5091,9.7461,0.4405,15,0.9333,21.7876,988.2064,974.6063,13.6001,2025-06-11,2025-07-21,239,8.0270,10.5260,23.4826,0.0000,0.0000,2.5816,0.0000,3,1.0000,0.0000,262.1571,258.1570,4.0001,1.3226,0,1,"IS trades=15 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,21.7155,205.9504,7645.2766,18.4010,0.3326,13,0.9231,48.7343,1849.7027,1840.1025,9.6002,2025-11-04,2025-12-14,239,4.9430,5.4040,28.5042,0.0000,0.0000,11.0931,0.0000,4,1.0000,0.0000,1113.3085,1109.3083,4.0002,1.3126,0,1,"IS trades=13 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,28.1088,0.0000,0.0000,24.2842,0.0000,14,1.0000,0.0000,2439.6235,2428.4232,11.2003,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,20.5419,528.5467,42650.0083,21.6453,0.1415,12,0.9167,133.4743,2176.1310,2164.5307,11.6003,2024-08-23,2024-10-02,239,6.9770,7.0110,11.1553,53.0678,679.7893,0.2006,0.0432,2,0.5000,7.2434,22.0583,20.0582,2.0001,0.5431,0,1,"IS trades=12 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-36.1362,-14.5449,-4.5484,-21.7670,21.9756,8,0.1250,0.0168,-2163.9004,-2176.7004,12.8000,2025-01-16,2025-02-25,239,14.3880,7.8770,0.0000,0.0000,-243.6848,-0.0549,0.0269,1,0.0000,0.0000,-1.8878,-5.4877,3.6000,0.0000,0,1,"IS trades=8 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,17.7555,87.1964,860.5091,9.7461,0.4405,15,0.9333,21.7876,988.2064,974.6063,13.6001,2025-06-11,2025-07-21,239,8.0270,10.5260,23.4826,0.0000,0.0000,2.5816,0.0000,3,1.0000,0.0000,262.1571,258.1570,4.0001,1.3226,0,1,"IS trades=15 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,21.7155,205.9504,7645.2766,18.4010,0.3326,13,0.9231,48.7343,1849.7027,1840.1025,9.6002,2025-11-04,2025-12-14,239,4.9430,5.4040,28.5042,0.0000,0.0000,11.0931,0.0000,4,1.0000,0.0000,1113.3085,1109.3083,4.0002,1.3126,0,1,"IS trades=13 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=20,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,28.1088,0.0000,0.0000,24.2842,0.0000,14,1.0000,0.0000,2439.6235,2428.4232,11.2003,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=20,bb_std=2.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,16.8793,394.3833,23984.0078,19.6564,0.1768,12,0.9167,98.0399,1976.4451,1965.6448,10.8002,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.4212,0.0000,1,1.0000,0.0000,43.3173,42.1172,1.2002,0.0000,0,1,"IS trades=12 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=20,bb_std=2.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-36.3039,-14.5554,-4.4748,-22.1234,22.3385,8,0.1250,0.0165,-2200.3362,-2212.3362,12.0000,2025-01-16,2025-02-25,239,14.3880,7.8770,0.0000,0.0000,-243.6848,-0.0549,0.0269,1,0.0000,0.0000,-1.8878,-5.4877,3.6000,0.0000,0,1,"IS trades=8 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=20,bb_std=2.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,19.2567,122.1094,1259.8758,11.1166,0.3396,16,0.9375,31.4650,1124.8598,1111.6597,13.2001,2025-06-11,2025-07-21,239,8.0270,10.5260,49.6320,0.0000,0.0000,3.7317,0.0000,3,1.0000,0.0000,376.7712,373.1712,3.6000,2.5774,0,1,"IS trades=16 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=20,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,14.2590,91.3724,1561.8635,13.3663,0.5486,14,0.7857,16.0631,1345.8322,1336.6319,9.2002,2025-11-04,2025-12-14,239,4.9430,5.4040,28.5042,0.0000,0.0000,11.0931,0.0000,4,1.0000,0.0000,1113.3085,1109.3083,4.0002,1.9990,0,1,"IS trades=14 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=80,bb_period=20,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,37.5248,0.0000,0.0000,24.1688,0.0000,11,1.0000,0.0000,2426.8850,2416.8848,10.0002,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=11 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,29.5780,0.0000,0.0000,4.6303,0.0000,7,1.0000,0.0000,471.4257,463.0257,8.4000,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.2430,0.0000,1,1.0000,0.0000,27.0988,24.2988,2.8001,0.0000,0,1,"IS trades=7 < 20"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-70.3758,-15.4854,-4.8453,-20.6866,20.6064,9,0.0000,0.0000,-2054.2624,-2068.6622,14.3998,2025-01-16,2025-02-25,239,14.3880,7.8770,13.4021,41.0141,442.1765,0.3362,0.0829,3,0.6667,6.2723,39.6200,33.6198,6.0002,0.0000,0,1,"IS trades=9 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,19.1419,198.1931,1805.9500,10.4311,0.1859,17,0.9412,54.5574,1056.3102,1043.1103,13.2000,2025-06-11,2025-07-21,239,8.0270,10.5260,32.1396,0.0000,0.0000,10.4699,0.0000,5,1.0000,0.0000,1050.9862,1046.9863,3.9999,1.6790,0,1,"IS trades=17 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,24.7574,2486.2917,493689.7112,28.9790,0.0422,12,0.9167,571.4700,2907.1007,2897.9005,9.2002,2025-11-04,2025-12-14,239,4.9430,5.4040,22.6637,0.0000,0.0000,9.8980,0.0000,3,1.0000,0.0000,992.1959,989.7956,2.4002,0.9154,0,1,"IS trades=12 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,21.3342,0.0000,0.0000,43.6384,0.0000,14,1.0000,0.0000,4375.0404,4363.8404,11.1999,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
