symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,sharpe,trades,return_pct,dd_pct,win_rate
BTCUSDT,keltner_breakout,chan_ts,10,10,2.5,21,2.0,2.5,0.000,1,-140.02,1.48,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,2.5,21,2.0,3.0,0.000,1,-140.02,1.48,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,2.5,21,2.0,3.5,0.000,1,-140.02,1.48,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,2.5,21,2.0,4.0,0.000,1,-140.02,1.48,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,0.8,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,0.8,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,0.8,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,0.8,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,0.8,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.0,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.0,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.0,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.0,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.0,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.2,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.2,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.2,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.2,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.2,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.5,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.5,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.5,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.5,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,1.5,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,2.0,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,2.0,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,2.0,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,2.0,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,10,2.0,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,0.8,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,0.8,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,0.8,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,0.8,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,0.8,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.0,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.0,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.0,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.0,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.0,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.2,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.2,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.2,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.2,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.2,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.5,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.5,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.5,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.5,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,1.5,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,2.0,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,2.0,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,2.0,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,2.0,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,14,2.0,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,0.8,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,0.8,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,0.8,3.0,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,0.8,3.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,0.8,4.0,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.0,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.0,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.0,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.0,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.0,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.2,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.2,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.2,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.2,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.2,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.5,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.5,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.5,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.5,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,1.5,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,2.0,1.8,0.000,1,193.38,0.00,1.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,2.0,2.5,0.000,1,-71.46,0.79,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,2.0,3.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,2.0,3.5,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,10,10,3.0,21,2.0,4.0,0.000,1,-116.74,1.25,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,0.8,1.8,-0.034,149,909.24,17.54,0.35
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,0.8,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,0.8,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,0.8,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,0.8,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.0,1.8,-0.666,133,-263.28,22.30,0.38
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.0,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.0,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.0,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.0,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.2,1.8,-0.407,126,38.31,21.24,0.40
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.2,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.2,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.2,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.2,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.5,1.8,-0.563,126,-248.52,23.67,0.41
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.5,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.5,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.5,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,1.5,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,2.0,1.8,-0.631,125,-377.06,24.27,0.42
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,2.0,2.5,-8.703,2,-179.19,2.72,0.50
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,2.0,3.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,2.0,3.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,10,2.0,4.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,0.8,1.8,-5.973,19,-738.83,10.21,0.32
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,0.8,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,0.8,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,0.8,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,0.8,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.0,1.8,-6.366,17,-756.47,10.23,0.35
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.0,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.0,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.0,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.0,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.2,1.8,-6.338,16,-723.69,9.82,0.31
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.2,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.2,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.2,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.2,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.5,1.8,-7.571,16,-931.27,11.90,0.31
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.5,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.5,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.5,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,1.5,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,2.0,1.8,-7.571,16,-931.27,11.90,0.31
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,2.0,2.5,-6.738,3,-170.32,2.72,0.67
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,2.0,3.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,2.0,3.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,14,2.0,4.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,0.8,1.8,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,0.8,2.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,0.8,3.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,0.8,3.5,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,0.8,4.0,-23.567,4,-511.48,5.43,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.0,1.8,-9.403,4,-267.50,3.76,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.0,2.5,-9.403,4,-267.50,3.76,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.0,3.0,-9.403,4,-267.50,3.76,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.0,3.5,-9.403,4,-267.50,3.76,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.0,4.0,-9.403,4,-267.50,3.76,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.2,1.8,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.2,2.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.2,3.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.2,3.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.2,4.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.5,1.8,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.5,2.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.5,3.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.5,3.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,1.5,4.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,2.0,1.8,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,2.0,2.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,2.0,3.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,2.0,3.5,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,1.5,21,2.0,4.0,0.000,1,-181.52,1.89,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,0.8,1.8,-0.139,84,406.84,10.67,0.30
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,0.8,2.5,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,0.8,3.0,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,0.8,3.5,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,0.8,4.0,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.0,1.8,-0.515,77,-72.73,17.55,0.35
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.0,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.0,3.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.0,3.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.0,4.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.2,1.8,-0.438,74,-55.46,18.16,0.36
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.2,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.2,3.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.2,3.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.2,4.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.5,1.8,-0.430,74,-63.10,18.89,0.39
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.5,2.5,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.5,3.0,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.5,3.5,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,1.5,4.0,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,2.0,1.8,-0.486,73,-133.35,18.99,0.40
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,2.0,2.5,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,2.0,3.0,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,2.0,3.5,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,10,2.0,4.0,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,0.8,1.8,0.135,85,675.12,10.39,0.29
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,0.8,2.5,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,0.8,3.0,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,0.8,3.5,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,0.8,4.0,-16.782,4,-190.50,2.30,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.0,1.8,0.048,80,539.25,11.72,0.34
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.0,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.0,3.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.0,3.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.0,4.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.2,1.8,-0.567,77,-138.58,17.75,0.36
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.2,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.2,3.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.2,3.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.2,4.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.5,1.8,-0.543,77,-132.78,18.47,0.39
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.5,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.5,3.0,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.5,3.5,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,1.5,4.0,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,2.0,1.8,-0.538,76,-133.84,18.46,0.39
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,2.0,2.5,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,2.0,3.0,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,2.0,3.5,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,14,2.0,4.0,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,0.8,1.8,0.127,92,730.39,9.16,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,0.8,2.5,-17.358,4,-213.67,2.53,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,0.8,3.0,-17.358,4,-213.67,2.53,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,0.8,3.5,-17.358,4,-213.67,2.53,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,0.8,4.0,-17.358,4,-213.67,2.53,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.0,1.8,-5.609,25,-879.09,10.79,0.24
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.0,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.0,3.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.0,3.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.0,4.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.2,1.8,-4.144,22,-677.53,8.54,0.27
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.2,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.2,3.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.2,3.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.2,4.0,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.5,1.8,-2.999,22,-463.85,7.89,0.32
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.5,2.5,-11.258,3,-273.10,3.80,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.5,3.0,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.5,3.5,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,1.5,4.0,-13.159,3,-348.60,4.55,0.33
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,2.0,1.8,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,2.0,2.5,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,2.0,3.0,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,2.0,3.5,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.0,21,2.0,4.0,0.000,1,-243.63,2.52,0.00
BTCUSDT,keltner_breakout,chan_ts,15,15,2.5,10,0.8,1.8,-0.905,41,-161.16,9.15,0.27
BTCUSDT,keltner_breakout,chan_ts,15,15,2.5,10,0.8,2.5,1.191,33,760.74,7.91,0.27
BTCUSDT,keltner_breakout,chan_ts,15,15,2.5,10,0.8,3.0,-1.197,33,-323.88,9.53,0.24
BTCUSDT,keltner_breakout,chan_ts,15,15,2.5,10,0.8,3.5,0.782,12,184.68,3.47,0.25
BTCUSDT,keltner_breakout,chan_ts,15,15,2.5,10,0.8,4.0,0.782,12,184.68,3.47,0.25
