symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,sharpe,trades,return_pct,dd_pct,win_rate
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,14,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,20,0.3,21,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,10,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,14,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.1,21,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,10,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,14,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.2,21,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,10,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.2,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.2,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.5,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.5,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.5,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.5,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,1.5,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,2.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,2.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,2.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,2.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,14,2.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,0.8,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,0.8,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,0.8,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,0.8,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,0.8,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.0,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.0,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.0,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.0,3.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.0,4.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.2,1.8,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.2,2.5,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.2,3.0,0.000,0,0.00,0.00,0.00
AAVEUSDT,tsmom,sig_be,10,30,0.3,21,1.2,3.5,0.000,0,0.00,0.00,0.00
